"RCTrack","RCDate","RCRace","AeMto","Weight","Horse","FD","TripleCrown","Sex","YBorn","MBorn","State","Breeder","Color","Sire","SireSire","Dam","DamSire","Owner","Sale","SaleYear","SalePrice","LastRaced","Bute","Lasix","Blinker","ClaimPrice","Apprentice","Jockey","Trainer","PostPosition","CYEarnings","CYStarts","CYWins","CYPlaces","CYShows","PYEarnings","PYStarts","PYWins","PYPlaces","PYShows","Earnings","Starts","Wins","Places","Shows","WEarnings","WStarts","WWins","WPlaces","WShows","TEarnings","TStarts","TWins","TPlaces","TShows","DEarnings","DStarts","DWins","DPlaces","DShows","TrkEarnings","TrkStarts","TrkWins","TrkPlaces","TrkShows","DistEarnings","DistStarts","DistWins","DistPlaces","DistShows","Entry","JockMeetStarts","JockMeetEarnings","JockMeetWins","JockMeetPlaces","JockMeetShows","JockMeetWinPct","JockMeetMoneyPct","JockYTDStarts","JockYTDEarnings","JockYTDWins","JockYTDPlaces","JockYTDShows","JockYTDWinPct","JockYTDMoneyPct","TrainerMeetStarts","TrainerMeetEarnings","TrainerMeetWins","TrainerMeetPlaces","TrainerMeetShows","TrainerMeetWinPct","TrainerMeetMoneyPct","TrainerYTDStarts","TrainerYTDEarnings","TrainerYTDWins","TrainerYTDPlaces","TrainerYTDShows","TrainerYTDWinPct","TrainerYTDMoneyPct","QtrStarts","QtrEarnings","QtrWins","QtrPlaces","QtrShows","EnteredTrack","EnteredDate","EnteredRace","StatsPriorYear","StudFee","Scratch","JTTrackPeriod","JTTrackStarts","JTTrackEarnings","JTTrackWinPct","JTAllStarts","JTAllWinPct","JTAllRoi"
"OP",05/02/2020,5,"",115,"Mick's Star","D","N","c",2016,4,"Ky","Stanley Inman","Dk. b or br","Point of Entry","Dynaformer","Hug It Out","Medaglia d'Oro","Hoffman Family Racing LLC","OBSAPR",18,90.000,04/03/2020,"","L","",0.00,0,"Cohen D","Amoss Thomas",6,29.100,2,1,0,1,112.836,6,1,1,0,189.536,12,4,1,1,2.000,1,0,0,0,120.336,7,1,1,0,69.200,5,3,0,1,6.300,1,0,0,1,8.300,2,0,0,1,"",299,0.000,44,39,36,0.15,0.40,299,0.000,44,39,36,0.15,0.40,78,0.000,14,12,8,0.18,0.44,194,0.000,44,42,26,0.23,0.58,0,0.000,0,0,0,"",,0,11/29/2019,15.000,"N","2019-20",10,1.96,0.20,16,0.13,1.23
"OP",05/02/2020,5,"",121,"Kershaw","D","N","g",2015,4,"Ky","Ron Kirk, John Bates & Michael Riordan","B.","Run Away and Hide","City Zip","Texit","Tapit","Jay & Julie Manoogian","",0,0.000,04/19/2020,"","L","",0.00,0,"Castellano J J","D'Amato Philip",7,35.580,2,1,0,0,25.967,5,0,0,3,143.937,15,4,2,3,16.397,4,0,0,2,0.345,1,0,0,0,143.592,14,4,2,3,0.180,1,0,0,0,3.687,3,0,0,0,"",9,0.000,0,0,4,0.00,0.44,173,0.000,24,30,33,0.14,0.50,31,0.000,5,2,4,0.16,0.35,106,0.000,13,12,14,0.12,0.37,0,0.000,0,0,0,"",,0,06/08/2019,0.000,"N","2019-20",0,0.00,0.00,1,0.00,0.00
"OP",05/02/2020,5,"",124,"Two Thirty Five","D","N","g",2014,2,"Ky","A Footstep Away Syndicate","Dk. b or br","Stay Thirsty","Bernardini","A Footstep Away","Giant's Causeway","Tom Mansor","",0,0.000,04/19/2020,"","L","",0.00,0,"Mojica O","Baltas Richard",8,78.300,3,1,1,0,97.380,5,1,1,3,306.465,23,6,4,5,37.800,1,1,0,0,0.000,0,0,0,0,306.465,23,6,4,5,37.800,1,1,0,0,142.560,6,4,0,0,"",256,0.000,36,35,28,0.14,0.39,256,0.000,36,35,28,0.14,0.39,15,0.000,4,3,2,0.27,0.60,122,0.000,24,21,14,0.20,0.48,0,0.000,0,0,0,"",,0,11/23/2019,10.000,"N","2019-20",2,3.70,0.50,2,0.50,3.70
"OP",05/02/2020,5,"",118,"Bankit","D","N","c",2016,4,"NY","Hidden Brook Farm, LLC & Blue Devil Racing","B.","Central Banker","Speightstown","Sister in Arms","Colonel John","Winchell Thoroughbreds LLC","OBSMAR",18,260.000,04/11/2020,"","L","",0.00,0,"Santana R Jr","Asmussen Steven M",9,138.500,4,0,2,1,208.200,8,1,1,1,676.325,18,3,6,2,46.500,4,0,1,1,0.000,0,0,0,0,676.325,18,3,6,2,154.500,6,0,2,1,215.700,4,1,1,0,"",298,0.000,58,49,30,0.19,0.46,357,0.000,69,57,38,0.19,0.46,319,0.000,46,48,39,0.14,0.42,730,0.000,128,115,101,0.18,0.47,0,0.000,0,0,0,"",,0,09/29/2019,7.500,"N","2019-20",396,1.55,0.21,902,0.20,1.57
"OP",05/02/2020,5,"",118,"Lone Rock","D","N","g",2015,2,"Ky","Town & Country Horse Farms, LLC & Pollock Farms","B.","Majestic Warrior","A.P. Indy","Ruby Lips","Hard Spun","Shortleaf Stable Inc.","",0,0.000,04/19/2020,"","L","",75.00,0,"Canchari A L","VanMeter William B",10,66.680,4,1,0,0,15.811,6,0,0,1,237.746,22,5,1,2,64.300,4,2,0,0,0.522,2,0,0,0,237.224,20,5,1,2,8.821,6,0,0,0,137.194,12,3,1,1,"",142,0.000,4,10,15,0.03,0.20,151,0.000,4,12,15,0.03,0.21,37,0.000,9,6,0,0.24,0.41,38,0.000,9,6,0,0.24,0.39,0,0.000,0,0,0,"",,0,11/14/2019,0.000,"N","2019-20",9,0.00,0.00,9,0.00,0.00
"OP",05/02/2020,5,"",118,"Endorsed","D","N","c",2016,3,"Ky","Godolphin","B.","Medaglia d'Oro","El Prado*Ire","Dance Card","Tapit","Godolphin LLC","",0,0.000,03/07/2020,"","L","",0.00,0,"Rosario J","Mott William I",11,39.000,2,1,0,0,150.100,3,1,1,0,238.850,7,3,1,0,66.750,2,1,1,0,0.000,0,0,0,0,238.850,7,3,1,0,0.000,0,0,0,0,27.000,1,1,0,0,"",37,0.000,12,10,6,0.32,0.76,258,0.000,54,58,40,0.21,0.59,7,0.000,2,1,1,0.29,0.57,134,0.000,18,18,19,0.13,0.41,0,0.000,0,0,0,"",,0,08/24/2019,200.000,"N","2019-20",1,0.00,0.00,49,0.16,1.73
"OP",05/02/2020,5,"",124,"Pirate's Punch","D","N","g",2016,4,"Ky","Stonestreet Thoroughbred Holdings LLC","Dk. b or br","Shanghai Bobby","Harlan's Holiday","Catch the Moon","Malibu Moon","Gulliver Racing LLC","KEESEP",17,90.000,04/03/2020,"","L","",0.00,0,"Lanerie C J","Forster Grant T",12,86.000,3,2,0,1,97.661,7,2,2,1,191.551,13,4,2,3,1.031,1,0,0,0,0.000,0,0,0,0,191.551,13,4,2,3,37.800,1,1,0,0,170.300,7,3,2,2,"",14,0.000,1,1,6,0.07,0.57,215,0.000,31,34,39,0.14,0.48,3,0.000,1,1,0,0.33,0.67,22,0.000,6,4,3,0.27,0.59,0,0.000,0,0,0,"",,0,11/10/2019,18.000,"N","2019-20",0,0.00,0.00,16,0.38,3.80
"OP",05/02/2020,5,"A",118,"Operation Stevie","D","N","g",2012,4,"Ind","Larry Smallwood","Dk. b or br","Lantana Mob","Posse","Mutakddims Revenge","Mutakddim","Earl Trostrud Jr & Contreras Stable Inc","",0,0.000,04/17/2020,"","L","",75.00,0,"Garcia M","Contreras Cipriano",13,12.730,3,0,0,1,226.785,11,4,2,3,673.828,53,15,9,11,140.174,11,2,4,2,0.000,0,0,0,0,673.828,53,15,9,11,190.345,14,3,2,3,207.666,8,3,1,2,"",275,0.000,53,32,24,0.19,0.40,275,0.000,53,32,24,0.19,0.40,68,0.000,9,13,5,0.13,0.40,113,0.000,22,19,11,0.19,0.46,0,0.000,0,0,0,"",,0,12/01/2019,2.500,"N","2019-20",18,1.94,0.11,18,0.11,1.94
"OP",05/02/2020,6,"",122,"Apple Empire","D","N","c",2017,5,"Ky","KatieRich Farms & Empire Maker Syndicate","B.","Empire Maker","Unbridled","Miss Mary Apples","Clever Trick","KatieRich Stables LLC","FTKOCT",18,32.000,09/18/2019,"","L","F",0.00,0,"Mena M","VanMeter William B",1,13.421,6,0,0,1,0.000,0,0,0,0,13.421,6,0,0,1,0.000,0,0,0,0,6.186,3,0,0,0,7.235,3,0,0,1,0.000,0,0,0,0,0.000,0,0,0,0,"",14,0.000,2,0,1,0.14,0.21,187,0.000,21,19,15,0.11,0.29,37,0.000,9,6,0,0.24,0.41,38,0.000,9,6,0,0.24,0.39,0,0.000,0,0,0,"",,0,,0.000,"N","2019-20",0,0.00,0.00,5,0.00,0.00
"OP",05/02/2020,6,"",122,"Second Line David","D","N","c",2017,5,"Ky","Ike & Dawn Thrash","Dk. b or br","Sky Mesa","Pulpit","Jenny June","Johannesburg","Joe Sharp","",0,0.000,04/03/2020,"","L","B",0.00,0,"Garcia M","Sharp Joe",2,7.100,2,0,1,1,0.000,0,0,0,0,7.100,2,0,1,1,0.000,0,0,0,0,0.000,0,0,0,0,7.100,2,0,1,1,2.300,1,0,0,1,0.000,0,0,0,0,"",275,0.000,53,32,24,0.19,0.40,275,0.000,53,32,24,0.19,0.40,40,0.000,8,4,3,0.20,0.38,139,0.000,23,20,19,0.17,0.45,0,0.000,0,0,0,"",,0,,15.000,"N","2019-20",23,3.65,0.35,24,0.33,3.50
"OP",05/02/2020,6,"",122,"Wild Union","D","N","c",2017,4,"Ky","Millennium Farms","B.","Bayern","Offlee Wild","Sweet Dixie Belle","Dixie Union","Steve Landers Racing LLC","OBSMAR",19,225.000,04/04/2020,"","L","",0.00,0,"Castellano J J","Cox Brad H",3,28.300,4,0,2,1,25.490,5,0,3,1,53.790,9,0,5,2,1.800,1,0,0,0,10.290,3,0,1,1,43.500,6,0,4,1,10.300,2,0,0,1,0.000,0,0,0,0,"",9,0.000,0,0,4,0.00,0.44,173,0.000,24,30,33,0.14,0.50,124,0.000,26,25,17,0.21,0.55,253,0.000,64,54,29,0.25,0.58,0,0.000,0,0,0,"",,0,11/28/2019,15.000,"N","2019-20",5,0.00,0.00,63,0.21,1.97
"OP",05/02/2020,6,"",122,"Friar's Road","D","Y","c",2017,3,"Ky","Robert Low & Lawana Low","B.","Quality Road","Elusive Quality","My Sugar Bear","Giant's Causeway","Suzanne & William K. Warren, Jr.","KEESEP",18,500.000,03/15/2020,"","L","B",0.00,0,"Prat F","McCarthy Michael W",4,11.000,1,0,1,0,1.000,1,0,0,0,12.000,2,0,1,0,11.000,1,0,1,0,0.000,0,0,0,0,12.000,2,0,1,0,0.000,0,0,0,0,0.000,0,0,0,0,"",2,0.000,1,1,0,0.50,1.00,208,0.000,49,39,34,0.24,0.59,2,0.000,1,0,1,0.50,1.00,59,0.000,19,9,8,0.32,0.61,0,0.000,0,0,0,"BC",05/02/20,8,10/26/2019,200.000,"N","2019-20",0,0.00,0.00,11,0.09,1.55
"OP",05/02/2020,6,"",122,"Hunt the Front","D","N","c",2017,3,"Ky","Bottom Line Stables Inc., Rowland Hancock & Dick Walker","B.","Revolutionary","War Pass","Best of Times","Mineshaft","Dream Walkin Farms Inc","KEESEP",18,80.000,04/11/2020,"","L","",0.00,0,"Rosario J","Zito Nicholas P",5,46.400,3,0,3,0,11.635,2,0,0,1,58.035,5,0,3,1,32.235,3,0,2,0,0.000,0,0,0,0,58.035,5,0,3,1,46.400,3,0,3,0,0.000,0,0,0,0,"",37,0.000,12,10,6,0.32,0.76,258,0.000,54,58,40,0.21,0.59,40,0.000,2,4,2,0.05,0.20,44,0.000,2,5,3,0.05,0.23,0,0.000,0,0,0,"",,0,11/30/2019,0.000,"N","2019-20",1,0.00,0.00,1,0.00,0.00
"OP",05/02/2020,6,"",122,"What a Country","D","N","g",2017,5,"Ky","Scott Dilworth & Evan Dilworth","Dk. b or br","Verrazano","More Than Ready","Broken Silence","Broken Vow","Baby Talk Stable LLC","KEESEP",18,37.000,04/11/2020,"","L","",0.00,0,"Johnson J M","Hartlage Gary G",6,20.400,2,0,1,0,0.000,0,0,0,0,20.400,2,0,1,0,20.400,2,0,1,0,0.000,0,0,0,0,20.400,2,0,1,0,20.400,2,0,1,0,0.000,0,0,0,0,"",17,0.000,0,1,0,0.00,0.06,17,0.000,0,1,0,0.00,0.06,12,0.000,0,1,0,0.00,0.08,12,0.000,0,1,0,0.00,0.08,0,0.000,0,0,0,"",,0,,0.000,"N","2019-20",32,1.57,0.09,56,0.09,1.57
"OP",05/02/2020,6,"",122,"Ring of Fire","D","N","c",2017,3,"Ky","WinStar Farm, LLC","Dk. b or br","Speightstown","Gone West","Brushed by a Star","Eddington","YMT Farm LLC","KEENOV",19,125.000,03/13/2020,"","L","",0.00,0,"Geroux F","Catalano Wayne M",7,4.950,1,0,0,1,0.000,0,0,0,0,4.950,1,0,0,1,0.000,0,0,0,0,0.000,0,0,0,0,4.950,1,0,0,1,0.000,0,0,0,0,0.000,0,0,0,0,"",22,0.000,5,3,1,0.23,0.41,244,0.000,46,40,31,0.19,0.48,59,0.000,7,10,9,0.12,0.44,81,0.000,9,12,15,0.11,0.44,0,0.000,0,0,0,"",,0,,70.000,"N","2019-20",0,0.00,0.00,14,0.14,1.14
"OP",05/02/2020,6,"",122,"Beaver Hat","D","N","c",2017,5,"Ky","Nancy Vanier & Lyda Williamson","Dk. b or br","Istan","Gone West","Beret","Royal Academy","Nancy A. Vanier & Lyda Williamson","",0,0.000,04/11/2020,"","L","",0.00,0,"Mojica O","Williamson Brian",8,8.540,3,0,1,0,0.690,1,0,0,0,9.230,4,0,1,0,0.000,0,0,0,0,0.000,0,0,0,0,9.230,4,0,1,0,8.540,3,0,1,0,0.000,0,0,0,0,"",256,0.000,36,35,28,0.14,0.39,256,0.000,36,35,28,0.14,0.39,54,0.000,2,2,4,0.04,0.15,58,0.000,2,3,4,0.03,0.16,0,0.000,0,0,0,"",,0,12/21/2019,5.000,"N","2019-20",5,2.04,0.20,5,0.20,2.04
"OP",05/02/2020,6,"",122,"Wild Tonight","D","N","g",2017,4,"Tex","E. D. Calvert","Ch.","Early Flyer","Gilded Time","Wild Time Tonight","In Excessive Bull","Debbie Strebig","",0,0.000,10/01/2019,"","L","",0.00,0,"Felix J E","Litfin Nevada",9,1.550,1,0,0,0,0.000,0,0,0,0,1.550,1,0,0,0,0.000,0,0,0,0,0.000,0,0,0,0,1.550,1,0,0,0,0.000,0,0,0,0,0.000,0,0,0,0,"",152,0.000,7,12,15,0.05,0.22,162,0.000,8,14,16,0.05,0.23,21,0.000,1,0,0,0.05,0.05,30,0.000,2,3,0,0.07,0.17,0,0.000,0,0,0,"",,0,,2.000,"N","2019-20",3,0.00,0.00,3,0.00,0.00
"OP",05/02/2020,6,"",122,"F F Rocket","D","N","c",2017,3,"Ont-C","Josham Farms Limited","Ch.","Curlin","Smart Strike","Mekong Delta","Stormy Atlantic","Frank Fletcher Racing Operations, Inc.","OBSAPR",19,525.000,01/24/2020,"","L","",0.00,0,"Velazquez J R","Stall Albert M Jr",10,0.425,1,0,0,0,0.000,1,0,0,0,0.425,2,0,0,0,0.425,2,0,0,0,0.000,0,0,0,0,0.425,2,0,0,0,0.425,1,0,0,0,0.000,0,0,0,0,"",4,0.000,0,0,2,0.00,0.50,180,0.000,34,26,26,0.19,0.48,23,0.000,2,1,3,0.09,0.26,72,0.000,13,2,13,0.18,0.39,0,0.000,0,0,0,"",,0,12/21/2019,175.000,"N","2019-20",0,0.00,0.00,0,0.00,0.00
"OP",05/02/2020,6,"",122,"Absolute Unit","D","N","c",2017,5,"Ky","Three Chimneys Farm, LLC","Dk. b or br","Will Take Charge","Unbridled's Song","Rutledge Ballado","Saint Ballado","Burns Racing LLC","KEESEP",18,150.000,04/11/2020,"","L","",0.00,0,"Talamo J","Eurton Peter",11,28.000,3,0,2,1,5.520,2,0,0,0,33.520,5,0,2,1,2.400,1,0,0,0,22.000,2,0,2,0,11.520,3,0,0,1,6.000,1,0,0,1,0.000,0,0,0,0,"",311,0.000,53,40,37,0.17,0.42,330,0.000,55,41,38,0.17,0.41,20,0.000,3,4,6,0.15,0.65,68,0.000,9,11,15,0.13,0.51,0,0.000,0,0,0,"",,0,12/07/2019,15.000,"N","2019-20",4,1.80,0.25,28,0.14,1.13
"OP",05/02/2020,6,"",122,"Tonaltalitarian","D","N","g",2017,3,"Okla","Cimarron TTT Farms, LLC","Dk. b or br","Tonalist","Tapit","Naples Gold","Langfuhr","Cimarron TTT Farms LLC","",0,0.000,04/11/2020,"","L","",0.00,0,"Quinonez L S","Von Hemel Donnie K",12,5.272,2,0,0,1,0.000,0,0,0,0,5.272,2,0,0,1,0.000,0,0,0,0,0.000,0,0,0,0,5.272,2,0,0,1,5.272,2,0,0,1,0.000,0,0,0,0,"",143,0.000,14,9,16,0.10,0.27,143,0.000,14,9,16,0.10,0.27,57,0.000,2,6,6,0.04,0.25,59,0.000,3,7,6,0.05,0.27,0,0.000,0,0,0,"",,0,,15.000,"N","2019-20",60,0.22,0.03,97,0.09,1.01
"OP",05/02/2020,6,"A",122,"Baker's Man","D","N","c",2017,3,"Ind","Penny S. Lauer & Michael E. Lauer","Dk. b or br","Paddy O'Prado","El Prado*Ire","Hey There Cupcake","Prized","Penny S. Lauer","",0,0.000,04/11/2020,"","L","",0.00,0,"Canchari A L","Lauer Michael E",13,0.519,2,0,0,0,6.730,3,0,0,2,7.249,5,0,0,2,0.348,1,0,0,0,6.400,2,0,0,2,0.849,3,0,0,0,0.519,2,0,0,0,0.000,0,0,0,0,"",142,0.000,4,10,15,0.03,0.20,151,0.000,4,12,15,0.03,0.21,26,0.000,1,1,2,0.04,0.15,57,0.000,8,3,7,0.14,0.32,0,0.000,0,0,0,"",,0,10/23/2019,0.000,"N","2019-20",1,0.00,0.00,1,0.00,0.00
"OP",05/02/2020,6,"A",122,"Divine Armor","D","Y","c",2017,2,"Ky","Sierra Farm","Dk. b or br","Include","Broad Brush","Homesick Angel","Divine Park","Hronis Racing LLC","OBSMAR",19,250.000,02/22/2020,"","L","",0.00,0,"Rosario J","Sadler John W",14,33.000,3,0,3,0,6.000,1,0,0,1,39.000,4,0,3,1,0.000,0,0,0,0,0.000,0,0,0,0,39.000,4,0,3,1,0.000,0,0,0,0,0.000,0,0,0,0,"",37,0.000,12,10,6,0.32,0.76,258,0.000,54,58,40,0.21,0.59,65,0.000,15,14,7,0.23,0.55,146,0.000,26,30,20,0.18,0.52,0,0.000,0,0,0,"BC",05/02/20,6,10/26/2019,7.500,"N","2019-20",7,2.97,0.29,93,0.31,2.29
"OP",05/02/2020,7,"",122,"Mi Bella","D","N","f",2017,3,"Ky","Stone Farm & Jack Mandato","Ch.","Alternation","Distorted Humor","Bella Chiarra","Phone Trick","Jackie Rojas & William Sexton","KEESEP",18,27.000,04/19/2020,"","L","",0.00,0,"De La Cruz W","Hartman Chris A",1,23.932,5,1,1,0,1.007,3,0,0,0,24.939,8,1,1,0,6.532,3,0,1,0,0.000,0,0,0,0,24.939,8,1,1,0,23.932,5,1,1,0,20.200,2,1,1,0,"",271,0.000,32,30,33,0.12,0.35,271,0.000,32,30,33,0.12,0.35,88,0.000,8,16,13,0.09,0.42,111,0.000,14,21,14,0.13,0.44,0,0.000,0,0,0,"",,0,12/21/2019,10.000,"N","2019-20",20,1.50,0.10,20,0.10,1.50
"OP",05/02/2020,7,"",113,"Compelling Smile","D","N","f",2017,3,"Ky","Rose Hill Farm & TNIP LLC","B.","Constitution","Tapit","Mia and Molly","Giant's Causeway","Giddyup Stables, LLC","KEESEP",18,22.000,04/10/2020,"","L","",0.00,0,"Prat F","Puhich Michael",2,9.524,4,0,0,0,10.175,1,1,0,0,19.699,5,1,0,0,4.300,1,0,0,0,0.000,0,0,0,0,19.699,5,1,0,0,9.524,4,0,0,0,3.394,2,0,0,0,"",2,0.000,1,1,0,0.50,1.00,208,0.000,49,39,34,0.24,0.59,30,0.000,2,1,3,0.07,0.20,30,0.000,2,1,3,0.07,0.20,0,0.000,0,0,0,"",,0,06/16/2019,40.000,"N","2019-20",0,0.00,0.00,0,0.00,0.00
"OP",05/02/2020,7,"",113,"Black Kat Taps","D","N","f",2017,4,"Ky","H. Allen Poindexter & Lauren Javernick DVM","B.","Tapiture","Tapit","Black Ocean","Ocean Terrace","Wayne Sanders & Highlander Training Cent","KEESEP",18,65.000,04/02/2020,"","L","",0.00,0,"Hernandez B J Jr","Sharp Joe",3,3.099,3,0,0,0,65.000,3,1,2,0,68.099,6,1,2,0,55.580,3,1,1,0,0.000,0,0,0,0,68.099,6,1,2,0,3.099,3,0,0,0,0.344,1,0,0,0,"",13,0.000,2,1,1,0.15,0.31,182,0.000,39,26,22,0.21,0.48,40,0.000,8,4,3,0.20,0.38,139,0.000,23,20,19,0.17,0.45,0,0.000,0,0,0,"",,0,11/30/2019,7.500,"N","2019-20",0,0.00,0.00,15,0.13,1.31
"OP",05/02/2020,7,"",113,"Orquidias Biz","D","N","f",2017,4,"Ky","Machmer Hall","Dk. b or br","Fed Biz","Giant's Causeway","Lofty Lizzy","Unbridled's Song","Gulliver Racing LLC","OBSMAR",19,57.000,02/16/2020,"","L","",0.00,0,"Rocco J S Jr","Eurton Peter",4,12.500,2,0,0,0,58.980,4,1,2,0,71.480,6,1,2,0,0.000,0,0,0,0,30.500,2,1,0,0,40.980,4,0,2,0,0.000,0,0,0,0,0.000,0,0,0,0,"",119,0.000,12,7,11,0.10,0.25,119,0.000,12,7,11,0.10,0.25,20,0.000,3,4,6,0.15,0.65,68,0.000,9,11,15,0.13,0.51,0,0.000,0,0,0,"",,0,11/10/2019,7.500,"N","2019-20",2,0.00,0.00,2,0.00,0.00
"OP",05/02/2020,7,"",113,"Roadrunner's Honor","D","N","f",2017,4,"Ky","Paget Bloodstock","B.","Honor Code","A.P. Indy","Wild Idle","Seeking the Gold","Roadrunner Racing","OBSMAR",19,100.000,03/07/2020,"","L","",0.00,0,"Cohen D","O'Neill Doug",5,19.340,3,0,0,2,42.000,3,1,0,0,61.340,6,1,0,2,6.000,1,0,0,0,12.500,2,0,0,1,48.840,4,1,0,1,0.000,0,0,0,0,6.000,1,0,0,0,"",299,0.000,44,39,36,0.15,0.40,299,0.000,44,39,36,0.15,0.40,46,0.000,9,2,2,0.20,0.28,155,0.000,20,21,18,0.13,0.38,0,0.000,0,0,0,"",,0,12/07/2019,30.000,"N","2019-20",9,1.78,0.33,9,0.33,1.78
"OP",05/02/2020,7,"",116,"Seahawk Lisa","D","N","f",2017,4,"Ky","William Humphries","B.","Hard Spun","Danzig","Seahawk Girl","Pioneerof the Nile","Hollendorfer LLC","KEENOV",17,105.000,03/12/2020,"","L","",0.00,0,"Baze T C","Hollendorfer Jerry",6,5.280,2,0,0,0,33.291,4,1,0,1,38.571,6,1,0,1,0.000,0,0,0,0,6.711,2,0,0,1,31.860,4,1,0,0,5.280,2,0,0,0,5.280,2,0,0,0,"",278,0.000,29,37,43,0.10,0.39,296,0.000,30,39,45,0.10,0.39,84,0.000,12,13,6,0.14,0.37,84,0.000,12,13,6,0.14,0.37,0,0.000,0,0,0,"",,0,11/30/2019,40.000,"N","2019-20",22,1.10,0.14,22,0.14,1.10
"OP",05/02/2020,7,"",116,"Kiss the Girl","D","N","f",2017,3,"Md","Classic Thoroughbred XII","B.","Into Mischief","Harlan's Holiday","Spin the Bottle","Hard Spun","Three Diamonds Farm LLC","EASOCT",18,210.000,04/04/2020,"","L","",0.00,0,"Santana R Jr","Asmussen Steven M",7,52.346,3,1,0,0,74.000,2,1,1,0,126.346,5,2,1,0,82.346,4,1,1,0,0.000,0,0,0,0,126.346,5,2,1,0,52.346,3,1,0,0,0.000,0,0,0,0,"",298,0.000,58,49,30,0.19,0.46,357,0.000,69,57,38,0.19,0.46,319,0.000,46,48,39,0.14,0.42,730,0.000,128,115,101,0.18,0.47,0,0.000,0,0,0,"",,0,07/11/2019,175.000,"N","2019-20",396,1.55,0.21,902,0.20,1.57
"OP",05/02/2020,7,"",119,"Gamine","D","N","f",2017,2,"Ky","Grace Thoroughbred Holdings LLC","B.","Into Mischief","Harlan's Holiday","Peggy Jane","Kafwain","Michael Lund Petersen","EASMAY",19,1800.000,03/07/2020,"","L","",0.00,0,"Garcia M","Baffert Bob",8,33.000,1,1,0,0,0.000,0,0,0,0,33.000,1,1,0,0,0.000,0,0,0,0,0.000,0,0,0,0,33.000,1,1,0,0,0.000,0,0,0,0,0.000,0,0,0,0,"",275,0.000,53,32,24,0.19,0.40,275,0.000,53,32,24,0.19,0.40,12,0.000,6,1,0,0.50,0.58,93,0.000,28,18,13,0.30,0.63,0,0.000,0,0,0,"",,0,,175.000,"N","2019-20",7,3.34,0.71,33,0.30,1.99
"OP",05/02/2020,7,"",119,"Foreign Exchange","D","N","f",2017,3,"Ky","Mr. & Mrs. Broussard Hundley","Ch.","Congrats","A.P. Indy","Cross Channel","Giant's Causeway","Mathis Stables LLC","KEESEP",18,145.000,04/19/2020,"","L","",0.00,0,"Mena M","Lukas D Wayne",9,35.250,3,2,0,0,17.414,5,0,0,1,52.664,8,2,0,1,1.057,1,0,0,0,0.900,1,0,0,0,51.764,7,2,0,1,35.250,3,2,0,0,0.000,0,0,0,0,"",14,0.000,2,0,1,0.14,0.21,187,0.000,21,19,15,0.11,0.29,78,0.000,7,7,12,0.09,0.33,78,0.000,7,7,12,0.09,0.33,0,0.000,0,0,0,"",,0,11/30/2019,10.000,"N","2019-20",1,0.00,0.00,11,0.00,0.00
"OP",05/02/2020,7,"",116,"Speech","D","N","f",2017,2,"Fla","Gail Rice","B.","Mr Speaker","Pulpit","Scribbling Sarah","Freud","Eclipse Thoroughbred Partners","OBSMAR",19,190.000,03/08/2020,"","L","",0.00,0,"Castellano J J","McCarthy Michael W",10,31.400,2,0,2,0,30.240,2,1,0,1,61.640,4,1,2,1,0.000,0,0,0,0,6.240,1,0,0,1,55.400,3,1,2,0,0.000,0,0,0,0,20.000,1,0,1,0,"",9,0.000,0,0,4,0.00,0.44,173,0.000,24,30,33,0.14,0.50,2,0.000,1,0,1,0.50,1.00,59,0.000,19,9,8,0.32,0.61,0,0.000,0,0,0,"",,0,12/14/2019,10.000,"N","2019-20",1,0.00,0.00,3,0.33,1.93
"OP",05/02/2020,7,"",116,"Queen Bridget","D","N","f",2017,4,"Ky","William D. Gould","Ch.","Verrazano","More Than Ready","Queen Dido","Thunder Gulch","Mary Ann Gould","",0,0.000,03/29/2020,"","L","",0.00,0,"Talamo J","Ortiz John A",11,21.100,2,0,0,1,29.148,5,1,1,0,50.248,7,1,1,1,0.000,0,0,0,0,28.808,4,1,1,0,21.440,3,0,0,1,21.100,2,0,0,1,21.100,2,0,0,1,"",311,0.000,53,40,37,0.17,0.42,330,0.000,55,41,38,0.17,0.41,56,0.000,7,2,10,0.13,0.34,69,0.000,10,3,12,0.14,0.36,0,0.000,0,0,0,"",,0,12/05/2019,0.000,"N","2019-20",3,10.40,0.67,3,0.67,10.40
"OP",05/02/2020,7,"",116,"Bootytama","D","N","f",2017,2,"Ky","Godolphin & Elizabeth J. Valando","B.","Animal Kingdom","Leroidesanimaux*Brz","Let Me Entertain U","Nobiz Like Shobiz","Jeremy Ramsland","ARZNOV",18,10.500,04/04/2020,"","L","",0.00,0,"Elliott S","Pearson Molly J",12,11.593,2,1,0,0,36.014,2,2,0,0,47.607,4,3,0,0,3.000,1,0,0,0,0.000,0,0,0,0,47.607,4,3,0,0,3.000,1,0,0,0,0.000,0,0,0,0,"",246,0.000,20,33,20,0.08,0.30,276,0.000,33,41,22,0.12,0.35,6,0.000,0,0,0,0.00,0.00,55,0.000,3,10,7,0.05,0.36,0,0.000,0,0,0,"",,0,05/05/2019,11.000,"N","2019-20",4,0.00,0.00,4,0.00,0.00
