"RCTrack","RCDate","RCRace","Horse","FD","Foreign","Date","Track","Race","Surface","TimeformCode","Inner","Distance","Class","LongClass","ClaimPrice","Purse","TrkCond","RaceSex","RaceAge","StateBred","Starters","FirstFraction","SecondFraction","ThirdFraction","FourthFraction","FifthFraction","SixthFraction","FinalTime","FirstHorse","SecondHorse","ThirdHorse","FirstWeight","SecondWeight","ThirdWeight","FirstLenAdj","SecondLenAdj","ThirdLenAdj","GradedRace","GradedRaceDesc","ForeignCourse","PostPosition","FirstCall","FirstCallLenAdj","SecondCall","SecondCallLenAdj","ThirdCall","ThirdCallLenAdj","FourthCall","FourthCallLenAdj","StrCall","StrCallLenAdj","FinalCall","FinalCallLenAdj","DQ","DH","DQPlace","Beyer","Weight","Apprentice","Comment","LongComment","Odds","OddsPosition","Claimed","Lasix","Bute","Blinker","Bandage","AltEquipment","Jockey","Trainer","Entries","TrackVariant","SpeedRating","Breed","Owner","DistUnit","TimeUnit","LoPrice","TrainYear","TrainStarts","TrainWins","TrainPlaces","TrainShows","TrainWinPct","SealedTrack","PrevTrainYear","PrevTrainStarts","PrevTrainWins","PrevTrainPlaces","PrevTrainShows","PrevTrainWinPct","FirstFracHdths","SecondFracHdths","ThirdFracHdths","FourthFracHdths","FifthFracHdths","SixthFracHdths","FinalTimeHdths"
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,03/26/2020,"RP",1,"D","","",3.30,"MDN","Mdn 20500",0.00,21.000,"fst","O","31","S",7,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.17,"Relentless Wagon","Jesta Wave","Shakia On Ice",124,124,124,0.50,0.25,0.10,0,"","B",2,4,0.00,0,17.57,0,0.00,6,0.30,5,0.70,5,2.35,"","",0,0,127,0,"Lacked late kick","",9.10,5,"","L","","B","F","","Navarrete E A Jr","Garcia Longino","",0,67,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.17
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,03/06/2020,"RP",1,"D","","",3.00,"MDN","Mdn 17100",0.00,24.050,"fst","O","31","",11,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.55,"Soul Kisser","Marengo the Third","Jess B One",125,129,125,0.25,0.10,0.75,0,"","G",7,1,0.00,0,16.06,0,0.00,0,0.00,8,2.70,9,3.20,"","",0,0,124,0,"Threw head st, outrun","",80.10,11,"","L","","B","F","","Cunningham T","Garcia Longino","",0,68,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.55
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,10/26/2019,"WRD",6,"D","","",4.00,"MDN","Mdn 13700",0.00,14.250,"my","O","2","",10,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,19.87,"Shakem Six Cartel","Three Six Ocean Dr","Htr Greyheart",125,127,127,3.00,0.05,0.25,0,"","H",8,1,0.00,0,20.31,0,0.00,6,2.20,2,2.00,2,3.00,"","",0,0,127,0,"No match","",12.80,5,"","L","","B","F","","Ramirez II A","Garcia Longino","",0,85,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,19.87
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,09/29/2019,"WRD",4,"D","","",2.50,"MDN","Mdn 13700",0.00,14.250,"fst","O","2","",7,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,13.31,"La Capidel Capo","Aj Winzet","Go for the Interest",126,129,124,0.05,0.10,0.05,0,"","A",1,5,0.00,0,13.50,0,0.00,0,0.00,5,1.70,5,1.45,"","",0,0,126,0,"Lacked late response","",28.80,7,"","L","","B","F","","Ramirez II A","Garcia Longino","",0,86,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,13.31
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,07/27/2019,"FMT",12,"D","","",3.50,"MDN","Mdn 12800",0.00,12.800,"fst","O","2","S",8,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,17.92,"Bp Apollitical South","Cartel King","Kissin Kash",124,127,125,0.75,0.75,0.05,0,"","C",3,1,0.00,0,18.39,0,0.00,4,0.30,6,2.70,6,3.05,"","",0,0,126,0,"No menace","",49.20,8,"","L","","B","F","","Ramirez II A","Garcia Longino","",0,73,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,17.92
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,07/12/2019,"FMT",10,"D","","",3.50,"FTR","Ftr 5000",0.00,5.000,"fst","O","2","",7,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,17.50,"Walkin in Fashion","Jess a Lota","Jess Vamoose",126,127,129,1.50,2.50,0.25,0,"","C",3,4,0.00,0,18.26,0,0.00,5,1.20,6,4.70,6,5.05,"","",0,0,128,0,"No factor","",46.30,7,"","L","","B","F","","Ramirez II A","Garcia Longino","",0,77,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,17.50
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,05/25/2019,"RP",6,"D","","",3.30,"MDN","Mdn 18100",0.00,24.600,"fst","O","2","",10,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,16.91,"Passenger Train","Eye Cartel","Leona Coronado",124,124,127,0.10,1.25,0.25,0,"","E",5,2,0.00,0,17.29,0,0.00,6,1.30,6,1.40,6,2.20,"","",0,0,129,0,"Unable to keep up","",49.20,9,"","L","","B","F","","Gutierrez G","Garcia Longino","",0,74,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,16.91
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,04/29/2019,"RP",4,"D","","",3.00,"MDN","Mdn 18100",0.00,20.900,"fst","O","2","",10,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.58,"Ratification","Wl Shezacrowdpleaser","Cleopatra",126,126,128,1.25,1.00,0.25,0,"","D",4,4,0.00,0,16.03,0,0.00,0,0.00,4,2.10,6,2.85,"","",0,0,129,0,"Mild bid,no rally,bled","",38.90,8,"","L","","B","F","","Meraz R Jr","Garcia Longino","",0,69,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.58
"RP",05/02/2020,1,"Three Six Ocean Dr","DQ",,03/28/2019,"RP",6,"D","","",2.50,"MDN","Mdn 18100",0.00,19.850,"fst","O","2","",7,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,13.29,"Tf Ima Corona Cartel","Favorit Shake","Easie",124,127,126,2.00,0.25,0.75,0,"","B",2,6,0.00,0,13.99,0,0.00,0,0.00,6,3.70,6,4.35,"","",0,0,124,0,"Fractious, no factor","",32.60,7,"","L","","B","F","","Nieto P H","Reza Leonardo","",0,59,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","2018",23,1,2,2,0.04,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,13.29
"RP",05/02/2020,1,"Called to Freedom","DQ",,03/28/2020,"RP",3,"D","","",3.50,"MDN","Mdn 20500",0.00,20.910,"fst","O","31","S",9,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.87,"Eye Dynasty","Dubdeuce","Go for the Interest",126,126,124,0.50,0.10,0.05,0,"","A",1,4,0.00,0,18.08,0,0.00,5,0.40,5,0.80,6,1.50,"","",5,0,127,0,"Even throughout","",59.90,8,"","L","","","","","Hernandez-Gallardo J","Peery Durk L","",0,74,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.87
"RP",05/02/2020,1,"Called to Freedom","DQ",,03/13/2020,"RP",12,"D","","",3.30,"MDN","Mdn 18100",0.00,22.300,"sly","O","3","",12,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,16.67,"Smokin Volcom","Willie Big Bux","Jacksons Dynasty",125,125,124,0.25,0.75,0.50,0,"","J",10,11,0.00,0,17.23,0,0.00,11,2.50,9,3.30,8,3.60,"","",0,0,127,0,"Sluggish start","",64.70,12,"","L","","B","","","Hernandez-Gallardo J","Peery Durk L","",0,77,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,16.67
"RP",05/02/2020,1,"Called to Freedom","DQ",,10/04/2019,"WRD",8,"D","","",2.50,"MCL","Md 15000",15.00,11.300,"fst","O","2","S",10,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,13.42,"Catchin Train B","Pyc Painted Lady","Rfancy Fire",125,129,126,0.10,0.75,0.50,0,"","I",9,10,0.00,0,14.66,0,0.00,0,0.00,10,7.00,10,8.55,"","",0,0,124,0,"No menace","",35.30,10,"","L","","B","","","Cunningham T","Peery Durk L","",0,40,"Q","","Y","H",15.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,13.42
"RP",05/02/2020,1,"Wickedly Corona","DQ",,03/28/2020,"RP",8,"D","","",3.30,"MCL","Md 10000",10.00,17.900,"fst","O","31","",12,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.00,"Ec Greys Anatomy","Weepaintedasign","Peanuts Nv",129,126,126,0.10,0.05,0.25,0,"","K",11,10,0.00,0,17.10,0,0.00,9,1.20,9,2.00,5,0.50,"","",0,0,129,0,"Bumped start,evenly","",4.10,2,"","L","","B","","","Meraz R Jr","Barraza-Rodriguez Mari","",0,81,"Q","","Y","H",10.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.00
"RP",05/02/2020,1,"Wickedly Corona","DQ",,03/13/2020,"RP",12,"D","","",3.30,"MDN","Mdn 18100",0.00,22.300,"sly","O","3","",12,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,16.67,"Smokin Volcom","Willie Big Bux","Jacksons Dynasty",125,125,124,0.25,0.75,0.50,0,"","K",11,4,0.00,0,16.91,0,0.00,5,0.75,4,1.50,4,1.50,"","",0,0,129,0,"Lacked serious bid","",11.90,6,"","L","","B","","","Meraz R Jr","Barraza-Rodriguez Mari","",0,87,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,16.67
"RP",05/02/2020,1,"Wickedly Corona","DQ",,10/26/2019,"WRD",5,"D","","",3.00,"MCL","Md 15000",15.00,11.300,"my","O","2","S",7,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,15.98,"Sm Countryquikprince","Relentless Wagon","Wickedly Corona",127,124,129,0.05,0.25,0.50,0,"","F",6,4,0.00,0,16.01,0,0.00,0,0.00,2,0.10,3,0.30,"","",0,0,129,0,"Game third","",5.10,3,"","L","","B","F","","Gutierrez G","Lewis Jehu","",0,76,"Q","","Y","H",15.00,"",0,0,0,0,0.00,"Y","2019",15,1,4,3,0.07,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,15.98
"RP",05/02/2020,1,"Wickedly Corona","DQ",,09/08/2019,"WRD",6,"D","","",2.50,"MDN","Mdn 14800",0.00,14.800,"fst","O","2","S",8,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,13.42,"Luv Quick Cash","Valerie Ann","Eye Dynasty",124,124,126,0.25,1.25,0.25,0,"","A",1,7,0.00,0,13.86,0,0.00,0,0.00,6,1.80,7,2.85,"","",0,0,129,0,"No bid","",5.80,4,"","L","","B","F","","Gutierrez G","Lewis Jehu","",0,72,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,13.42
"RP",05/02/2020,1,"Wickedly Corona","DQ",,04/05/2019,"RP",8,"D","","",3.30,"FTR","Ftr 15000",0.00,15.000,"fst","O","2","S",8,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,17.12,"Highest Rate in Town","Travelin Friends","Js Cartel Runner",128,124,126,0.10,1.25,0.10,0,"","A",1,3,0.00,0,17.35,0,0.00,3,1.00,3,1.00,4,1.45,"","",0,0,124,0,"Ducked out st,bore out","",6.90,5,"","L","","B","F","","Lujan E","Almanza Manuel J","",0,73,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","2019",23,2,3,2,0.09,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,17.12
"RP",05/02/2020,1,"Spike My Punch","DQ",,03/27/2020,"RP",6,"D","","",3.00,"MCL","Md 10000",10.00,20.600,"fst","O","31","S",11,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.65,"Jf My Capo","Carson City Train","What Say U",126,127,124,0.10,1.25,1.00,0,"","I",9,8,0.00,0,16.13,0,0.00,0,0.00,7,1.40,5,3.10,"","",0,0,129,0,"No threat","",63.90,8,"","L","","B","","","Samaniego A R","Strickland Donnie L","",0,66,"Q","","Y","H",10.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.65
"RP",05/02/2020,1,"Bv Shameless","DQ",,04/09/2020,"RP",6,"D","","",3.00,"MCL","Md 15000",15.00,20.550,"fst","O","31","S",10,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.44,"Candy Sign","Bv Shameless","Corona Cobra",126,128,126,0.25,0.75,0.75,0,"","J",10,8,0.00,0,15.49,0,0.00,0,0.00,5,1.60,2,0.25,"","",0,0,128,0,"Closed fast outside","",8.10,4,"","L","","B","F","","Baca B J","Willis Eddie L","",0,87,"Q","","Y","H",15.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.44
"RP",05/02/2020,1,"Bv Shameless","DQ",,10/27/2019,"WRD",10,"D","","",3.50,"TRL","Trl 5000",0.00,5.000,"gd","O","2","S",8,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.71,"Eye Am a Fancy Pyc","Lakshmi J","Washita Legacy",124,124,126,1.00,0.25,0.25,0,"","G",7,5,0.00,0,18.36,0,0.00,6,1.70,6,1.70,8,4.05,"","",0,0,126,0,"No menace","",22.50,7,"","L","","B","F","","Silva A","Willis Eddie L","",0,73,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.71
"RP",05/02/2020,1,"Bv Shameless","DQ",,09/22/2019,"WRD",6,"D","","",3.50,"MDN","Mdn 14800",0.00,14.800,"gd","O","2","S",8,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.90,"Bo K J","Rj Little Less Talk","Kissin Kash",124,127,125,0.50,0.50,0.25,0,"","H",8,8,0.00,0,18.38,0,0.00,5,1.30,5,2.70,5,3.50,"","",0,0,126,0,"Evenly","",7.30,3,"","L","","B","F","","Silva A","Willis Eddie L","",0,72,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.90
"RP",05/02/2020,1,"Bv Shameless","DQ",,09/07/2019,"WRD",8,"D","","",3.50,"TRL","Trl 5000",0.00,5.000,"fst","O","2","",10,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,17.70,"Mr Dillard","Shaunda Got a Prize","Lota Shakin Goin On",127,128,126,0.05,0.25,1.75,0,"","D",4,10,0.00,0,18.71,0,0.00,10,2.10,10,10.20,10,6.55,"","",0,0,126,0,"Lunged start","",22.40,7,"","L","","B","F","","Silva A","Willis Eddie L","",0,63,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,17.70
"RP",05/02/2020,1,"Bv Shameless","DQ",,05/18/2019,"RP",10,"D","","",3.00,"MDN","Mdn 18100",0.00,21.650,"my","O","2","",10,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.75,"Love Is Everything V","Bv Shameless","Ask Me How I Know",125,124,126,0.05,0.50,0.75,0,"","A",1,3,0.00,0,15.76,0,0.00,0,0.00,1,0.05,2,0.05,"","",0,0,124,0,"Nipped at wire","",5.20,2,"","L","","B","F","","Delgado M","Willis Eddie L","",0,78,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.75
"RP",05/02/2020,1,"Bv Shameless","DQ",,04/05/2019,"RP",3,"D","","",3.30,"FTR","Ftr 15000",0.00,15.000,"fst","O","2","S",8,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,16.98,"Johnny de Capo","Js Im So Fancy","Bv Shameless",126,124,124,2.00,1.25,0.05,0,"","B",2,7,0.00,0,17.48,0,0.00,5,1.30,3,3.00,3,3.25,"","",0,0,124,0,"Step slow, distant 3rd","",2.20,1,"","L","","B","F","","Delgado M","Willis Eddie L","",0,69,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,16.98
"RP",05/02/2020,1,"Aprils Inseperable","DQ",,03/29/2020,"RP",7,"D","","",2.50,"MCL","Md 6250",6.25,17.150,"fst","O","31","",12,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,13.59,"A Cha Ching","She Be Poppin","Kg a Lota Smoke",126,129,126,0.10,0.25,0.10,0,"","B",2,1,0.00,0,13.72,0,0.00,0,0.00,1,0.10,5,0.70,"Y","",11,0,126,0,"Duel, heels clipped","",1.50,1,"","L","","B","","","Silva A","Villafranco Luis","",0,71,"Q","","Y","H",6.25,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,13.59
"RP",05/02/2020,1,"Aprils Inseperable","DQ",,03/13/2020,"RP",10,"D","","",3.30,"MDN","Mdn 18100",0.00,24.100,"sly","O","3","",12,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,16.61,"Not the Favorite","Fly Relentess Fly","Lindt",125,124,124,0.75,0.05,0.25,0,"","H",8,7,0.00,0,17.18,0,0.00,5,0.80,8,2.45,8,3.60,"","",0,0,126,0,"Never involved","",55.00,10,"","L","","B","","","Silva A","Villafranco Luis","",0,79,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,16.61
"RP",05/02/2020,1,"Aprils Inseperable","DQ",,05/04/2019,"RP",6,"D","","",2.50,"MCL","Md 15000",15.00,17.550,"fst","O","2","",10,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,13.30,"One Zoomin Hero","Alto Rojo","Candy Jones",124,124,124,0.75,0.05,0.75,0,"","H",8,7,0.00,0,13.59,0,0.00,0,0.00,5,0.45,5,1.80,"","",0,0,124,0,"Mild gain late","",17.40,7,"","L","","B","F","","Pulido J","Crawford Clinton T","",0,75,"Q","","Y","H",15.00,"",0,0,0,0,0.00,"","2019",146,19,17,21,0.13,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,13.30
"RP",05/02/2020,1,"Jessies Molly D","DQ",,03/29/2020,"RP",5,"D","","",3.50,"MCL","Md 6250",6.25,17.150,"fst","O","31","S",8,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,17.85,"El Chema","Jb Inseperablehearts","Jessies Molly D",126,127,129,0.50,0.25,0.75,0,"","H",8,2,0.00,0,18.00,0,0.00,3,0.20,3,1.50,3,0.75,"","",0,0,129,0,"Bid, outfinished","",4.60,4,"","L","","B","","","Gutierrez G","Barraza-Rodriguez Mari","",0,76,"Q","","Y","H",6.25,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,17.85
"RP",05/02/2020,1,"Jessies Molly D","DQ",,03/13/2020,"RP",8,"D","","",3.50,"MCL","Md 6250",6.25,20.550,"sly","O","31","S",9,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.81,"Olrip","Lips of Sabrina","Mistr Downtown",126,127,125,0.25,1.00,0.10,0,"","A",1,5,0.00,0,18.03,0,0.00,6,1.25,6,1.75,4,1.35,"","",0,0,128,0,"Clean journey","",25.50,8,"","L","","B","","","Gutierrez G","Barraza-Rodriguez Mari","",0,75,"Q","","Y","H",6.25,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.81
"RP",05/02/2020,1,"Jessies Molly D","DQ",,11/08/2019,"WRD",12,"D","","",3.00,"MCL","Md 5000",5.00,8.300,"fst","O","2","S",9,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.88,"Sw I Am Snow Kool","Dance With Volcom","Sm Red Country Storm",126,124,129,0.05,0.25,0.05,0,"","D",4,6,0.00,0,16.20,0,0.00,0,0.00,6,2.20,6,2.10,"","",0,0,124,0,"Evenly","",6.90,5,"","","","B","F","","Ernst B L","Barraza-Rodriguez Mari","",0,70,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.88
"RP",05/02/2020,1,"Jessies Molly D","DQ",,10/20/2019,"WRD",10,"D","","",3.30,"MDN","Mdn 13700",0.00,14.250,"fst","O","2","",9,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.06,"Kissin Kash","First Delicia Flash","Candy Mystique",125,124,129,0.50,0.75,0.25,0,"","H",8,9,0.00,0,18.01,0,0.00,9,3.05,9,4.80,9,6.60,"","",0,0,127,0,"Hopped start","",6.90,4,"","","","B","F","","Ramirez II A","Barraza-Rodriguez Mari","",0,62,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.06
"RP",05/02/2020,1,"Ellens Hero","DQ",,03/14/2020,"RP",12,"D","","",3.30,"MDN","Mdn 17100",0.00,22.600,"fst","O","31","",10,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,16.53,"Juice Is Loose","Wagon of Cash","Nice Socks Ms Hocks",126,124,125,0.50,1.50,0.10,0,"","D",4,5,0.00,0,17.00,0,0.00,5,1.15,7,2.25,7,3.15,"","",0,0,126,0,"Did not contend","",14.90,5,"","L","","B","F","","Silva A","Villafranco Luis","",0,84,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,16.53
"RP",05/02/2020,1,"Ellens Hero","DQ",,11/08/2019,"WRD",9,"D","","",3.00,"MDN","Mdn 13700",0.00,13.700,"fst","O","31","",9,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.46,"Louisiana Secrets","Ya Think","Poker Pot Legacy",126,124,124,0.50,0.75,1.75,0,"","D",4,1,0.00,0,15.63,0,0.00,0,0.00,3,0.35,4,3.00,"","",0,0,127,0,"Out finished","",5.40,4,"","L","","B","F","","Smith C R","Villafranco Luis","",0,89,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.46
"RP",05/02/2020,1,"Ellens Hero","DQ",,10/06/2019,"WRD",5,"D","","",3.50,"MCL","Md 10000",10.00,9.800,"sly","O","31","S",7,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,18.02,"Capos Contessa","Ellens Hero","Purdy High Valentine",125,126,129,1.00,0.25,0.50,0,"","B",2,3,0.00,0,18.18,0,0.00,4,0.30,2,0.50,2,1.00,"","",0,0,126,0,"Out finished late","",0.60,1,"","L","","B","F","","Silva A","Villafranco Luis","",0,78,"Q","","Y","H",10.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,18.02
"RP",05/02/2020,1,"Ellens Hero","DQ",,09/08/2019,"WRD",12,"D","","",3.00,"MDN","Mdn 14800",0.00,14.800,"fst","O","31","S",9,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.61,"R Secret Weapon","Dash Kam","Ellens Hero",124,126,129,0.50,0.10,1.25,0,"","C",3,2,0.00,0,15.69,0,0.00,0,0.00,2,0.10,3,0.60,"","",0,0,129,0,"Out finished","",13.50,5,"","L","","B","F","","Gutierrez G","Villafranco Luis","",0,87,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.61
"RP",05/02/2020,1,"Ellens Hero","DQ",,07/19/2019,"FMT",12,"D","","",3.00,"MDN","Mdn 11500",0.00,11.890,"fst","O","31","",10,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.85,"Dang It Autry","Jjs Candys Gone","Perrys First Lady",124,124,124,0.25,0.25,0.75,0,"","B",2,7,0.00,0,16.05,0,0.00,0,0.00,4,1.10,4,1.25,"","",0,0,129,0,"Bid, empty late","",11.20,6,"","L","","B","F","","Gutierrez G","Villafranco Luis","",0,79,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.85
"RP",05/02/2020,1,"Ellens Hero","DQ",,07/12/2019,"FMT",2,"D","","",3.00,"MDN","Mdn 12800",0.00,12.800,"fst","O","31","S",8,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.63,"Cumberland","Smokin Dynasty","Heir Rights",124,124,129,1.25,0.50,0.25,0,"","B",2,8,0.00,0,0.00,0,0.00,0,0.00,8,99.99,8,99.99,"","",0,0,128,0,"Declared non starter","",0.00,8,"","L","","B","F","","Ramirez II A","Villafranco Luis","",0,0,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.63
"RP",05/02/2020,1,"Ellens Hero","DQ",,05/31/2019,"RP",3,"D","","",3.50,"MCL","Md 20000",20.00,22.750,"fst","O","31","",7,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,17.85,"Hot Rod Wagon","Bad N Bouje","Ellens Hero",129,124,129,0.50,0.05,0.10,0,"","A",1,3,0.00,0,17.91,0,0.00,4,0.70,4,0.30,3,0.55,"","",0,0,129,0,"Bid, outfinished","",12.30,6,"","L","","B","","","Gutierrez G","Villafranco Luis","",0,78,"Q","","Y","H",20.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,17.85
"RP",05/02/2020,1,"Ellens Hero","DQ",,04/27/2019,"RP",4,"D","","",3.50,"MCL","Md 20000",20.00,23.250,"fst","O","31","S",9,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,17.76,"High Exchange Rate","Smokin Dynasty","Jc Lucky Wagon",124,124,126,0.25,0.25,0.50,0,"","E",5,8,0.00,0,18.05,0,0.00,8,0.45,8,1.25,8,1.40,"","",0,0,125,0,"Pinballed start","",30.00,7,"","L","","B","F","","Rodriguez M","Villafranco Luis","",0,74,"Q","","Y","H",20.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,17.76
