"RCTrack","RCDate","RCRace","Horse","FD","Foreign","Date","Track","Race","Surface","TimeformCode","Inner","Distance","Class","LongClass","ClaimPrice","Purse","TrkCond","RaceSex","RaceAge","StateBred","Starters","FirstFraction","SecondFraction","ThirdFraction","FourthFraction","FifthFraction","SixthFraction","FinalTime","FirstHorse","SecondHorse","ThirdHorse","FirstWeight","SecondWeight","ThirdWeight","FirstLenAdj","SecondLenAdj","ThirdLenAdj","GradedRace","GradedRaceDesc","ForeignCourse","PostPosition","FirstCall","FirstCallLenAdj","SecondCall","SecondCallLenAdj","ThirdCall","ThirdCallLenAdj","FourthCall","FourthCallLenAdj","StrCall","StrCallLenAdj","FinalCall","FinalCallLenAdj","DQ","DH","DQPlace","Beyer","Weight","Apprentice","Comment","LongComment","Odds","OddsPosition","Claimed","Lasix","Bute","Blinker","Bandage","AltEquipment","Jockey","Trainer","Entries","TrackVariant","SpeedRating","Breed","Owner","DistUnit","TimeUnit","LoPrice","TrainYear","TrainStarts","TrainWins","TrainPlaces","TrainShows","TrainWinPct","SealedTrack","PrevTrainYear","PrevTrainStarts","PrevTrainWins","PrevTrainPlaces","PrevTrainShows","PrevTrainWinPct","FirstFracHdths","SecondFracHdths","ThirdFracHdths","FourthFracHdths","FifthFracHdths","SixthFracHdths","FinalTimeHdths"
"TAM",05/02/2020,1,"Dad's Yankees","D",,01/06/2019,"GP",11,"D","","",6.00,"MCL","Md 16000",16.00,21.100,"fst","-","3","",11,23.00,46.80,59.60,-1.00,-1.00,-1.00,112.20,"Math Wizard","Guerreron","Dream of God",120,120,120,6.75,2.00,1.25,0,"","A",1,1,0.00,2,0.50,1,0.50,0,0.00,3,0.60,4,10.00,"","",0,45,120,0,"Vied 2wd, wknd past1/8","",7.30,3,"","L","/","B","","","Montalvo C","Wilensky Herman","",19,71,"","","","H",16.00,"",0,0,0,0,0.00,"","2018",53,5,7,8,0.09,23.06,46.95,59.69,-1.00,-1.00,-1.00,112.21
"TAM",05/02/2020,1,"Dad's Yankees","D",,12/21/2018,"GP",1,"D","","",8.00,"MCL","Md 25000",25.00,28.300,"fst","-","2","",8,23.60,46.40,112.20,125.80,-1.00,-1.00,139.20,"Quasar Moon","Roddick","The Kid in Syd",120,121,120,3.75,3.00,5.25,0,"","A",1,1,1.00,1,0.50,3,0.60,0,0.00,3,4.50,4,12.00,"","",0,41,120,0,"Pace inside, wknd 1/4p","",6.00,4,"","L","/","B","","","Landeros C","Wilensky Herman","",32,59,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,23.67,46.56,112.37,125.80,-1.00,-1.00,139.39
"TAM",05/02/2020,1,"Dad's Yankees","D",,11/17/2018,"GPW",10,"D","","",6.00,"MCL","Md 25000",25.00,34.590,"fst","-","2","",12,22.00,46.20,59.00,-1.00,-1.00,-1.00,112.80,"Venezuelan Warrior","Roddick","Gem Juan",120,121,120,3.00,0.25,0.50,0,"","B",2,6,0.00,2,0.50,2,3.50,0,0.00,4,2.00,5,5.00,"","",0,40,120,0,"Brk out,chase pace,5wd","",5.40,3,"","L","/","B","","","Jaramillo E","Wilensky Herman","",18,74,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,22.01,46.21,59.18,-1.00,-1.00,-1.00,112.95
"TAM",05/02/2020,1,"Dad's Yankees","D",,10/28/2018,"GPW",5,"T","","",5.00,"MSW","Md Sp Wt 46k",0.00,46.100,"fm","-","2","",10,21.40,44.80,-1.00,-1.00,-1.00,-1.00,57.20,"Gladiator King","Seismic Jolt","King Leo",119,119,119,2.75,3.00,1.25,0,"","I",9,6,0.00,8,7.60,6,11.00,0,0.00,7,16.50,7,13.00,"","",0,32,119,0,"5wd into str,no threat","",28.50,7,"","","/","B","","","Rios J M","Wilensky Herman","",7,81,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,21.51,44.90,-1.00,-1.00,-1.00,-1.00,57.36
"TAM",05/02/2020,1,"Expediter","D",,04/17/2020,"Tam",1,"D","","",6.00,"CLM","Clm 5000N1Y",5.00,10.000,"fst","-","41","",8,22.80,46.20,58.40,-1.00,-1.00,-1.00,111.40,"Expediter","Americano","Young American",122,122,122,0.75,3.75,2.25,0,"","B",2,2,0.00,1,1.00,1,1.00,0,0.00,1,2.00,1,0.75,"","",0,65,122,0,"Pace 2p, held well","",4.60,5,"","L","/","","","","Santos A","Ferraro M Anthony","",15,87,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,22.82,46.26,58.52,-1.00,-1.00,-1.00,111.56
"TAM",05/02/2020,1,"Expediter","D",,07/24/2019,"FL",2,"D","","",6.00,"CLM","Clm 6500N1Y",6.50,10.900,"fst","-","31","",6,23.60,47.60,59.40,-1.00,-1.00,-1.00,111.80,"Expediter","Fullfaithandcredit","For Good Reason",124,124,124,0.25,1.75,1.75,0,"","F",6,1,0.00,1,1.00,1,0.50,0,0.00,1,0.50,1,0.25,"","",0,72,124,0,"Shrp st,3p trn,drvg","",2.25,2,"","L","","","","","Rodriguez J","Ferraro M Anthony","",15,87,"","","","H",6.50,"",0,0,0,0,0.00,"","",,,,,,23.77,47.69,59.51,-1.00,-1.00,-1.00,111.86
"TAM",05/02/2020,1,"Expediter","D",,07/10/2019,"FL",5,"D","","",5.50,"CLM","Clm 6500N1Y",6.50,10.900,"fst","-","31","",8,22.60,46.20,58.60,-1.00,-1.00,-1.00,105.40,"Hurricane Andy","Expediter","Quick Posse",124,124,124,0.05,1.25,1.25,0,"","A",1,2,0.00,1,0.10,1,0.10,0,0.00,1,1.00,2,0.05,"","",0,70,124,0,"3p1/4,gamely","",8.60,6,"","L","","","","","Rodriguez J","Ferraro M Anthony","",14,91,"","","","H",6.50,"",0,0,0,0,0.00,"","",,,,,,22.61,46.28,58.79,-1.00,-1.00,-1.00,105.43
"TAM",05/02/2020,1,"Expediter","D",,06/29/2019,"Suf",6,"A","","",5.00,"CLM","Clm 7500B",7.50,40.000,"fm","-","31","",10,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,58.60,"Charlie Mops","Indian Bucks","Creaky Cricket",121,121,121,1.25,0.05,2.00,0,"","B",2,3,0.00,1,0.10,2,1.50,0,0.00,3,2.00,4,3.30,"","",0,57,121,0,"2w-3w duel, faded","",11.00,5,"","L","","B","","","Hernandez Andy","Ferraro M Anthony","",5,92,"","","","H",7.50,"",0,0,0,0,0.00,"","",,,,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,58.66
"TAM",05/02/2020,1,"Expediter","D",,06/10/2019,"FL",7,"D","","",5.50,"CLM","Clm 10000",10.00,15.300,"fst","-","31","",6,22.20,46.20,58.80,-1.00,-1.00,-1.00,105.20,"Mini Sala","Readyheartandsoul","Rico Capote",124,124,115,1.00,2.50,0.50,0,"","B",2,4,0.00,3,1.10,6,2.20,0,0.00,6,7.10,6,14.25,"","",0,40,122,0,"Stmbld st,rail,tired","",8.40,4,"","L","","B","","","Rodriguez J","Ferraro M Anthony","",11,78,"","","","H",8.00,"",0,0,0,0,0.00,"","",,,,,,22.32,46.37,58.86,-1.00,-1.00,-1.00,105.35
"TAM",05/02/2020,1,"Expediter","D",,05/23/2019,"PID",6,"X","","",6.50,"CLM","Clm 12500",12.50,18.810,"fst","-","31","",6,23.40,47.20,111.20,-1.00,-1.00,-1.00,117.20,"With Exultation","Less Than Perfect","Blichton",121,121,121,0.50,0.50,0.50,0,"","C",3,2,0.00,1,0.50,1,0.50,0,0.00,1,0.10,5,1.60,"","",0,72,121,0,"Pc,wknd final furl","",9.50,5,"","L","/","B","","","Allen R D Jr","Ferraro M Anthony","",15,85,"","","","H",12.50,"",0,0,0,0,0.00,"","",,,,,,23.55,47.27,111.26,-1.00,-1.00,-1.00,117.27
"TAM",05/02/2020,1,"Expediter","D",,05/14/2019,"PID",6,"X","","",6.00,"CLM","Clm 25000",25.00,24.950,"fst","-","31","",7,22.20,45.40,57.60,-1.00,-1.00,-1.00,110.80,"Stevis Man","Fox Rox","Dr. Koy",121,121,121,2.50,1.25,1.75,0,"","G",7,5,0.00,2,0.50,3,1.10,0,0.00,5,4.50,5,9.50,"","",0,54,121,0,"Stlk,no rally","",35.60,7,"","L","/","B","","","Allen R D Jr","Ferraro M Anthony","",17,76,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,22.33,45.51,57.77,-1.00,-1.00,-1.00,110.86
"TAM",05/02/2020,1,"Expediter","D",,12/01/2018,"Aqu",10,"D","","",6.50,"ALW","Alw 66792N1X",0.00,66.792,"fst","-","31","S",10,22.60,45.80,111.00,-1.00,-1.00,-1.00,117.60,"Wrong Ben","Suas","Our Last Buck",122,120,122,1.25,1.50,0.10,0,"","F",6,7,0.00,2,1.00,5,3.60,0,0.00,10,14.70,10,31.35,"","",0,13,122,0,"Prompted 2w, tired","",31.50,8,"","L","","B","","","Reyes L R","Nevin Michelle","",6,63,"","","","H",0.00,"",0,0,0,0,0.00,"","2018",291,46,58,29,0.16,22.71,45.98,111.00,-1.00,-1.00,-1.00,117.79
"TAM",05/02/2020,1,"Expediter","D",,10/25/2018,"Bel",9,"T","","I",6.00,"ALW","Alw 69251N1X",0.00,69.251,"fm","-","31","S",10,22.80,45.60,57.00,-1.00,-1.00,-1.00,108.40,"Outrageous Bet","Fast Getaway","Canarsie Kid",121,120,121,0.05,1.50,0.25,0,"","G",7,3,0.00,1,0.10,1,0.50,0,0.00,3,1.50,7,5.30,"","",0,69,123,0,"In hand 2p, weakened","",41.00,9,"","L","","B","","","Davis D","Ferraro M Anthony","",8,87,"","","","H",0.00,"",0,0,0,0,0.00,"","2018",334,59,71,42,0.18,22.95,45.66,57.18,-1.00,-1.00,-1.00,108.52
